Class	Category	Assay	Cell_line	Original_ID	Target	Experiment	Peak_accession	Peak_file	start_in_gene_filter	IR_total_annotated	NonIR_total_annotated	IR_event_region_overlap	NonIR_event_region_overlap	IR_event_region_occupancy_%	NonIR_event_region_occupancy_%	event_region_peak_event_count_IR	event_region_peak_event_count_NonIR	event_region_odds_ratio	event_region_fisher_p_value	IR_intron_only_overlap	NonIR_intron_only_overlap	IR_intron_only_occupancy_%	NonIR_intron_only_occupancy_%	intron_only_peak_event_count_IR	intron_only_peak_event_count_NonIR	intron_only_odds_ratio	intron_only_fisher_p_value
negative_only	TF	TF ChIP-seq	HepG2	CREB1	CREB1	ENCSR331ORD	ENCFF571FVN	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/CREB1/CREB1_HepG2_ENCSR331ORD_ENCFF571FVN_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	33	656	6.573705179282868	7.621703264784478	45	1115	0.8528232097352957	0.43464364134047956	16	110	3.187250996015936	1.278029510863251	22	141	2.543060231949121	0.002217010227021983
negative_only	TF	TF ChIP-seq	HepG2	CREB3	CREB3	ENCSR855XFL	ENCFF767ZRB	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/CREB3/CREB3_HepG2_ENCSR855XFL_ENCFF767ZRB_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	13	181	2.589641434262948	2.1029394678749855	17	230	1.2375916573455807	0.42641316283868164	6	33	1.1952191235059761	0.3834088532589752	8	41	3.1429618768328447	0.01882636927121799
negative_only	TF	TF ChIP-seq	HepG2	CREBL2	CREBL2	ENCSR237OGW	ENCFF857BXY	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/CREBL2/CREBL2_HepG2_ENCSR237OGW_ENCFF857BXY_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	22	154	4.382470119521913	1.7892413152085511	26	204	2.5157738095238096	0.0002992941873541443	10	21	1.9920318725099602	0.24398745207389336	13	24	8.310104529616725	3.6657732530113786e-06
negative_only	TF	TF ChIP-seq	HepG2	CREM	CREM	ENCSR799FCZ	ENCFF023EDF	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/CREM/CREM_HepG2_ENCSR799FCZ_ENCFF023EDF_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	8	34	1.593625498007968	0.39502730335773206	10	37	4.0833531793284115	0.001803108355479766	4	5	0.796812749003984	0.05809225049378413	5	5	13.81847389558233	0.0009195889534547883
negative_only	TF	TF ChIP-seq	HepG2	FOXA3	FOXA3	ENCSR092OVN	ENCFF251TUO	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/FOXA3/FOXA3_HepG2_ENCSR092OVN_ENCFF251TUO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	57	1313	11.354581673306772	15.255024979667711	79	2442	0.71156712905517	0.01732060969258039	20	212	3.9840637450199203	2.463111420936447	26	232	1.6431143818993188	0.04106129355241189
negative_only	TF	TF ChIP-seq	HepG2	FOXK1	FOXK1	ENCSR603BJQ	ENCFF605GXY	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/FOXK1/FOXK1_HepG2_ENCSR603BJQ_ENCFF605GXY_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	42	772	8.366533864541832	8.96944347624027	58	1337	0.9266445145302996	0.688009912411586	15	112	2.9880478087649402	1.3012664110607646	21	124	2.3361872983279555	0.004842461551776662
negative_only	TF	TF ChIP-seq	HepG2	FOXK2	FOXK2	ENCSR171FUX	ENCFF315CHX	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/FOXK2/FOXK2_HepG2_ENCSR171FUX_ENCFF315CHX_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	18	462	3.5856573705179287	5.367723945625653	21	537	0.6556563271439304	0.09893055793020113	6	57	1.1952191235059761	0.6622516556291391	9	59	1.814516129032258	0.16001261062446154
negative_only	TF	TF ChIP-seq	HepG2	FOXP1	FOXP1	ENCSR369YUK	ENCFF460UOW	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/FOXP1/FOXP1_HepG2_ENCSR369YUK_ENCFF460UOW_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	48	924	9.56175298804781	10.735447891251306	56	1558	0.8791120773499628	0.4569627411700926	17	125	3.386454183266932	1.4523062623446032	20	140	2.378457731958763	0.002322569993077181
negative_only	TF	TF ChIP-seq	HepG2	HOMEZ	HOMEZ	ENCSR117CHD	ENCFF478OVU	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HOMEZ/HOMEZ_HepG2_ENCSR117CHD_ENCFF478OVU_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	42	871	8.366533864541832	10.119670036017196	62	1666	0.8109419457894474	0.22136601228334274	15	128	2.9880478087649402	1.4871616126408738	18	146	2.0403137833675564	0.01480253911772456
negative_only	TF	TF ChIP-seq	HepG2	HOXA5	HOXA5	ENCSR869JZW	ENCFF385DPO	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HOXA5/HOXA5_HepG2_ENCSR869JZW_ENCFF385DPO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	39	512	7.768924302788845	5.948646450563495	56	869	1.331773926835853	0.10116940825624582	12	104	2.3904382470119523	1.2083188102707099	18	127	2.002276295133438	0.0362550408582159
negative_only	TF	TF ChIP-seq	HepG2	HOXA7	HOXA7	ENCSR823QTA	ENCFF701NLW	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HOXA7/HOXA7_HepG2_ENCSR823QTA_ENCFF701NLW_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	13	93	2.589641434262948	1.0805158591843849	19	116	2.433801701959232	0.0077138013121091555	5	18	0.9960159362549801	0.20913210177762287	6	22	4.800469483568075	0.007331831203687722
negative_only	TF	TF ChIP-seq	HepG2	HOXD1	HOXD1	ENCSR359TWG	ENCFF647VJL	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HOXD1/HOXD1_HepG2_ENCSR359TWG_ENCFF647VJL_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	32	365	6.374501992031872	4.240734286046242	45	501	1.5374176624890703	0.0316010079283619	14	61	2.788844621513944	0.7087254560241664	22	68	4.019215264713787	4.9741901269316804e-05
negative_only	TF	TF ChIP-seq	HepG2	HSF2	HSF2	ENCSR764ZBK	ENCFF062UNZ	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HSF2/HSF2_HepG2_ENCSR764ZBK_ENCFF062UNZ_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	14	234	2.788844621513944	2.718717323109097	15	275	1.0265342580916352	0.8876079271153337	3	39	0.5976095617529881	0.4531195538515162	4	42	1.320795437027902	0.5022928070024089
negative_only	TF	TF ChIP-seq	HepG2	MAZ	MAZ	ENCSR700PNE	ENCFF341OLL	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MAZ/MAZ_HepG2_ENCSR700PNE_ENCFF341OLL_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	54	594	10.756972111553784	6.901359358661555	96	1042	1.6260146103896105	0.0022470685679182034	23	131	4.581673306772909	1.5220169629371443	38	167	3.106790546462892	1.0960252300610771e-05
negative_only	TF	TF ChIP-seq	HepG2	MEF2D	MEF2D	ENCSR923MOO	ENCFF407WPM	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MEF2D/MEF2D_HepG2_ENCSR923MOO_ENCFF407WPM_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	58	645	11.553784860557768	7.493900313698153	91	1205	1.6125288078776452	0.001840216807710519	23	118	4.581673306772909	1.3709771116533054	34	144	3.4543540568274302	2.3850894606977177e-06
negative_only	TF	TF ChIP-seq	HepG2	MEIS2	MEIS2	ENCSR830LDY	ENCFF647OBG	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MEIS2/MEIS2_HepG2_ENCSR830LDY_ENCFF647OBG_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	37	533	7.370517928286853	6.192633902637388	59	807	1.2053420484577053	0.29627791676903314	17	84	3.386454183266932	0.9759498082955734	24	93	3.556480117820324	3.255961949351263e-05
negative_only	TF	TF ChIP-seq	HepG2	MGA	MGA	ENCSR912NEF	ENCFF774KWE	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MGA/MGA_HepG2_ENCSR912NEF_ENCFF774KWE_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	61	785	12.151394422310757	9.120483327524108	114	1840	1.3782861764663403	0.026589641381573673	30	196	5.9760956175298805	2.277216219356338	48	282	2.7275380491179524	8.462912208547551e-06
negative_only	TF	TF ChIP-seq	HepG2	MNX1	MNX1	ENCSR108MKR	ENCFF958FYM	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MNX1/MNX1_HepG2_ENCSR108MKR_ENCFF958FYM_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	78	833	15.53784860557769	9.678168932264436	130	1583	1.7168339033726698	6.233349481085923e-05	42	218	8.366533864541832	2.532822121528988	64	272	3.5135420821699244	2.0655667673183187e-10
negative_only	TF	TF ChIP-seq	HepG2	MTF1	MTF1	ENCSR194NVP	ENCFF502QZR	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MTF1/MTF1_HepG2_ENCSR194NVP_ENCFF502QZR_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	16	135	3.187250996015936	1.5684907633321716	18	175	2.066026520347508	0.010671650162626913	7	17	1.394422310756972	0.19751365167886603	9	21	7.145573380867498	0.00022531787283629757
negative_only	TF	TF ChIP-seq	HepG2	MYNN	MYNN	ENCSR398TMP	ENCFF048GXO	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MYNN/MYNN_HepG2_ENCSR398TMP_ENCFF048GXO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	12	130	2.3904382470119523	1.5103985128383872	15	167	1.596923076923077	0.13428750245618076	5	23	0.9960159362549801	0.267224352271407	7	28	3.754702125798268	0.01708064632441716
negative_only	TF	TF ChIP-seq	HepG2	MZF1	MZF1	ENCSR384YOP	ENCFF689CDE	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MZF1/MZF1_HepG2_ENCSR384YOP_ENCFF689CDE_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	23	153	4.581673306772909	1.7776228651097945	28	218	2.653158131728683	0.00013718944860179982	10	24	1.9920318725099602	0.27884280237016384	12	26	7.26880081300813	9.32864100861509e-06
negative_only	TF	TF ChIP-seq	HepG2	NFIC	NFIC	ENCSR000BQX	ENCFF611FIV	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/NFIC/NFIC_HepG2_ENCSR000BQX_ENCFF611FIV_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	18	491	3.5856573705179287	5.7046589984896015	28	873	0.6147346450993924	0.045088984070585536	8	73	1.593625498007968	0.8481468572092483	13	92	1.8931839609561312	0.08685571851450888
negative_only	TF	TF ChIP-seq	HepG2	NR2F2	NR2F2	ENCSR000BVM	ENCFF804MKP	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/NR2F2/NR2F2_HepG2_ENCSR000BVM_ENCFF804MKP_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	38	661	7.569721115537849	7.679795515278262	50	1039	0.9844931921331316	1.0	14	93	2.788844621513944	1.0805158591843849	19	105	2.626388154415653	0.0021398379624159632
negative_only	TF	TF ChIP-seq	HepG2	PATZ1	PATZ1	ENCSR658YLN	ENCFF174JHS	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/PATZ1/PATZ1_HepG2_ENCSR658YLN_ENCFF174JHS_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	83	1003	16.533864541832667	11.653305449053097	131	1941	1.5017762940296058	0.001755644744203109	34	187	6.772908366533864	2.172650168467526	49	211	3.271173271173271	4.1028337015833594e-08
negative_only	TF	TF ChIP-seq	HepG2	PBX2	PBX2	ENCSR849DFF	ENCFF709YWO	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/PBX2/PBX2_HepG2_ENCSR849DFF_ENCFF709YWO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	14	228	2.788844621513944	2.6490066225165565	18	287	1.0543032786885247	0.7758743883390575	6	22	1.1952191235059761	0.25560590217265017	7	24	4.720491202346041	0.0036226169322230253
negative_only	TF	TF ChIP-seq	HepG2	PRDM4	PRDM4	ENCSR130NZQ	ENCFF666ISN	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/PRDM4/PRDM4_HepG2_ENCSR130NZQ_ENCFF666ISN_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	12	90	2.3904382470119523	1.0456605088881143	16	111	2.317551020408163	0.013067038260837542	9	9	1.7928286852589643	0.10456605088881143	11	9	17.440162271805274	1.35915341432913e-07
negative_only	TF	TF ChIP-seq	HepG2	RXRB	RXRB	ENCSR560SEP	ENCFF499COS	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/RXRB/RXRB_HepG2_ENCSR560SEP_ENCFF499COS_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	63	1153	12.549800796812749	13.39607296386662	88	2131	0.9277609958768549	0.6366447876128878	25	202	4.9800796812749	2.3469269199488787	32	218	2.180760528883077	0.0009423344387202201
negative_only	TF	TF ChIP-seq	HepG2	TFAP4	TFAP4	ENCSR587BVQ	ENCFF645QRU	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/TFAP4/TFAP4_HepG2_ENCSR587BVQ_ENCFF645QRU_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	72	1325	14.342629482071715	15.394446380852795	106	2443	0.92023519087319	0.5664676370555353	19	242	3.7848605577689245	2.811664923899152	26	266	1.3597436818780693	0.2133656701523487
negative_only	TF	TF ChIP-seq	HepG2	TGIF2	TGIF2	ENCSR993LMB	ENCFF661WFA	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/TGIF2/TGIF2_HepG2_ENCSR993LMB_ENCFF661WFA_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	39	574	7.768924302788845	6.668990356686417	50	962	1.1788254152211377	0.3585921514869717	18	114	3.5856573705179287	1.3245033112582782	21	122	2.770661157024793	0.00031747987513070983
negative_only	TF	TF ChIP-seq	HepG2	ZNF10	ZNF10	ENCSR009LIA	ENCFF321MKV	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF10/ZNF10_HepG2_ENCSR009LIA_ENCFF321MKV_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	6	21	1.1952191235059761	0.24398745207389336	7	35	4.945852534562212	0.0029826355112139097	2	4	0.398406374501992	0.046473800395027305	2	5	8.603	0.03921268638460541
negative_only	TF	TF ChIP-seq	HepG2	ZNF263	ZNF263	ENCSR313MMD	ENCFF927JRS	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF263/ZNF263_HepG2_ENCSR313MMD_ENCFF927JRS_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	64	730	12.749003984063744	8.481468572092483	94	1309	1.5766810533558517	0.0018799101000927896	30	134	5.9760956175298805	1.5568723132334146	38	159	4.0189413103971665	4.51722578303173e-09
negative_only	TF	TF ChIP-seq	HepG2	ZNF264	ZNF264	ENCSR248BVU	ENCFF404IUH	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF264/ZNF264_HepG2_ENCSR248BVU_ENCFF404IUH_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	45	538	8.964143426294822	6.250726153131173	68	842	1.4768410434952373	0.018919058453144844	22	93	4.382470119521913	1.0805158591843849	29	108	4.195967741935484	2.3689787323470264e-07
negative_only	TF	TF ChIP-seq	HepG2	ZNF543	ZNF543	ENCSR584DEL	ENCFF141UZG	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF543/ZNF543_HepG2_ENCSR584DEL_ENCFF141UZG_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	41	385	8.167330677290837	4.473103288021378	66	634	1.8993267036650985	0.0004380247675054023	19	80	3.7848605577689245	0.9294760079005461	29	101	4.1928830227743275	1.4993817019039205e-06
negative_only	TF	TF ChIP-seq	HepG2	ZNF713	ZNF713	ENCSR513NBU	ENCFF262CSX	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF713/ZNF713_HepG2_ENCSR513NBU_ENCFF262CSX_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	26	171	5.179282868525896	1.9867549668874174	32	266	2.6946778711484596	4.082217027180009e-05	11	27	2.1912350597609564	0.3136981526664343	11	30	7.119257750622313	3.9444922067378885e-06
negative_only	TF	TF ChIP-seq	HepG2	ZNF737	ZNF737	ENCSR127IHN	ENCFF024LQZ	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF737/ZNF737_HepG2_ENCSR127IHN_ENCFF024LQZ_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	20	188	3.9840637450199203	2.1842686185662834	24	226	1.8581707424737353	0.013332775262698458	8	50	1.593625498007968	0.5809225049378414	9	54	2.771497975708502	0.013571807789972216
negative_only	TF	TF ChIP-seq	K562	ATF2	ATF2	ENCSR014ARU	ENCFF121HYT	/rhome/yzhan677/bigdata/ChIP-seq_K562/ATF2/ATF2_K562_ENCSR014ARU_ENCFF121HYT_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	27	45	1.0207939508506616	0.7843820812271222	37	47	1.304507257448434	0.30807066535770633	11	6	0.4158790170132325	0.10458427749694962	16	6	3.9889268539610225	0.006555944036856876
negative_only	TF	TF ChIP-seq	K562	ATF4	ATF4	ENCSR044UJJ	ENCFF250MUC	/rhome/yzhan677/bigdata/ChIP-seq_K562/ATF4/ATF4_K562_ENCSR044UJJ_ENCFF250MUC_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	100	273	3.780718336483932	4.758584626111208	130	391	0.7864303345639299	0.04598610400559519	41	42	1.550094517958412	0.7320899424786473	47	42	2.1349480652476043	0.0007779626636286621
negative_only	TF	TF ChIP-seq	K562	ATF6	ATF6	ENCSR125RFR	ENCFF863ZFH	/rhome/yzhan677/bigdata/ChIP-seq_K562/ATF6/ATF6_K562_ENCSR125RFR_ENCFF863ZFH_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	88	128	3.32703213610586	2.2311312532682583	117	188	1.508090535784122	0.0037939873949321633	39	16	1.4744801512287333	0.2788914066585323	49	18	5.351088833461243	2.967890179533175e-09
negative_only	TF	TF ChIP-seq	K562	ATF7	ATF7	ENCSR972ZBV	ENCFF371SJR	/rhome/yzhan677/bigdata/ChIP-seq_K562/ATF7/ATF7_K562_ENCSR972ZBV_ENCFF371SJR_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	343	778	12.967863894139885	13.561094648771135	582	1485	0.9497369002923578	0.46858092768652526	140	171	5.293005671077505	2.9806519086630643	195	205	1.8191453350608724	4.0954868307049733e-07
negative_only	TF	TF ChIP-seq	K562	CREB1	CREB1	ENCSR471WXT	ENCFF970QKS	/rhome/yzhan677/bigdata/ChIP-seq_K562/CREB1/CREB1_K562_ENCSR471WXT_ENCFF970QKS_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	201	306	7.599243856332703	5.333798152344431	294	464	1.4596651262796445	7.714978356148878e-05	100	80	3.780718336483932	1.3944570332926616	128	96	2.7784872298624754	1.9529711479634788e-11
negative_only	TF	TF ChIP-seq	K562	CREB3	CREB3	ENCSR093FKD	ENCFF606EUI	/rhome/yzhan677/bigdata/ChIP-seq_K562/CREB3/CREB3_K562_ENCSR093FKD_ENCFF606EUI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	114	238	4.310018903591682	4.148509674045669	152	514	1.0406854167980903	0.7255195019641074	42	40	1.5879017013232515	0.6972285166463308	49	48	2.2980599308490204	0.00027756948928567456
negative_only	TF	TF ChIP-seq	K562	CREB5	CREB5	ENCSR935PEA	ENCFF875JMR	/rhome/yzhan677/bigdata/ChIP-seq_K562/CREB5/CREB5_K562_ENCSR935PEA_ENCFF875JMR_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	14	46	0.5293005671077505	0.8018127941432804	14	50	0.6583213524366665	0.20921874128864615	6	1	0.2268431001890359	0.01743071291615827	6	1	13.041303524062144	0.005025365567206076
negative_only	TF	TF ChIP-seq	K562	CREM	CREM	ENCSR077DKV	ENCFF021XJN	/rhome/yzhan677/bigdata/ChIP-seq_K562/CREM/CREM_K562_ENCSR077DKV_ENCFF021XJN_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	355	758	13.42155009451796	13.21248039044797	489	1126	1.0182766646311254	0.8084715997587774	138	134	5.217391304347826	2.335715530765208	162	144	2.3016568533479393	2.7648564358127996e-11
negative_only	TF	TF ChIP-seq	K562	DLX4	DLX4	ENCSR017EJY	ENCFF832DBU	/rhome/yzhan677/bigdata/ChIP-seq_K562/DLX4/DLX4_K562_ENCSR017EJY_ENCFF832DBU_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	2	3	0.07561436672967864	0.05229213874847481	4	3	1.4463362340774373	0.6536934372037244	1	1	0.03780718336483932	0.01743071291615827	3	1	2.1694402420574885	0.5315637502661583
negative_only	TF	TF ChIP-seq	K562	FOXA3	FOXA3	ENCSR788DXU	ENCFF197SXI	/rhome/yzhan677/bigdata/ChIP-seq_K562/FOXA3/FOXA3_K562_ENCSR788DXU_ENCFF197SXI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	162	274	6.1247637051039705	4.776015339027366	218	425	1.300825173221703	0.011018808544503957	67	28	2.5330812854442346	0.4880599616524316	86	34	5.298999778344231	5.44195718323853e-15
negative_only	TF	TF ChIP-seq	K562	FOXK1	FOXK1	ENCSR659CCI	ENCFF516ZWP	/rhome/yzhan677/bigdata/ChIP-seq_K562/FOXK1/FOXK1_K562_ENCSR659CCI_ENCFF516ZWP_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	91	150	3.440453686200378	2.6146069374237406	125	197	1.3271130253197598	0.041161370064308506	44	22	1.66351606805293	0.38347568415548194	52	27	4.3944636678200695	4.769328419256389e-09
negative_only	TF	TF ChIP-seq	K562	FOXK2	FOXK2	ENCSR302AWT	ENCFF066CWG	/rhome/yzhan677/bigdata/ChIP-seq_K562/FOXK2/FOXK2_K562_ENCSR302AWT_ENCFF066CWG_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	215	463	8.128544423440454	8.07042008018128	296	739	1.007839372850172	0.9313349905100177	78	74	2.9489603024574667	1.289872755795712	86	78	2.325324545425831	3.606956687355638e-07
negative_only	TF	TF ChIP-seq	K562	FOXP1	FOXP1	ENCSR530WIV	ENCFF491EEI	/rhome/yzhan677/bigdata/ChIP-seq_K562/FOXP1/FOXP1_K562_ENCSR530WIV_ENCFF491EEI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	151	188	5.708884688090738	3.276974028237755	212	311	1.7870527564026002	3.374321649288386e-07	68	33	2.570888468809074	0.5752135262332229	89	37	4.560999988240966	1.4474158594567513e-13
negative_only	TF	TF ChIP-seq	K562	HOMEZ	HOMEZ	ENCSR801JWB	ENCFF601LMD	/rhome/yzhan677/bigdata/ChIP-seq_K562/HOMEZ/HOMEZ_K562_ENCSR801JWB_ENCFF601LMD_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	33	49	1.2476370510396975	0.8541049328917553	41	57	1.4665749914054442	0.09495699874712654	13	6	0.4914933837429111	0.10458427749694962	17	8	4.717768490374874	0.0017803864876873802
negative_only	TF	TF ChIP-seq	K562	MAZ	MAZ	ENCSR643JRH	ENCFF962GWS	/rhome/yzhan677/bigdata/ChIP-seq_K562/MAZ/MAZ_K562_ENCSR643JRH_ENCFF962GWS_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	241	377	9.111531190926277	6.571378769391669	374	677	1.4252991256835426	5.014180225395102e-05	100	93	3.780718336483932	1.6210563012027193	132	106	2.384604009548556	3.932620459100707e-09
negative_only	TF	TF ChIP-seq	K562	MEF2D	MEF2D	ENCSR647ZXA	ENCFF436DME	/rhome/yzhan677/bigdata/ChIP-seq_K562/MEF2D/MEF2D_K562_ENCSR647ZXA_ENCFF436DME_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	113	359	4.272211720226843	6.257625936900819	152	599	0.6685610811143822	0.00019432713411488223	43	43	1.625708884688091	0.7495206553948056	51	51	2.188316679477325	0.0003996675164311519
negative_only	TF	TF ChIP-seq	K562	MEIS2	MEIS2	ENCSR851BNE	ENCFF937UEE	/rhome/yzhan677/bigdata/ChIP-seq_K562/MEIS2/MEIS2_K562_ENCSR851BNE_ENCFF937UEE_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	384	1042	14.517958412098297	18.162802858636915	597	2403	0.7652415446429102	3.1610568057416024e-05	153	177	5.784499054820416	3.085236186160014	175	186	1.9286122371249015	1.0364993999102203e-08
negative_only	TF	TF ChIP-seq	K562	MGA	MGA	ENCSR710WLO	ENCFF525MPI	/rhome/yzhan677/bigdata/ChIP-seq_K562/MGA/MGA_K562_ENCSR710WLO_ENCFF525MPI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	254	487	9.603024574669188	8.488757190169077	407	870	1.145208288783142	0.09778894195679949	103	102	3.8941398865784502	1.7779327174481436	137	125	2.238491383965073	1.895965907725925e-08
negative_only	TF	TF ChIP-seq	K562	MTF1	MTF1	ENCSR849LXI	ENCFF478MAJ	/rhome/yzhan677/bigdata/ChIP-seq_K562/MTF1/MTF1_K562_ENCSR849LXI_ENCFF478MAJ_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	17	50	0.6427221172022685	0.8715356458079135	20	53	0.7357610350076104	0.29435055429269197	9	5	0.3402646502835539	0.08715356458079135	10	5	3.914112291350531	0.016749886490941134
negative_only	TF	TF ChIP-seq	K562	MYNN	MYNN	ENCSR307YJU	ENCFF603EAX	/rhome/yzhan677/bigdata/ChIP-seq_K562/MYNN/MYNN_K562_ENCSR307YJU_ENCFF603EAX_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	19	32	0.718336483931947	0.5577828133170646	23	33	1.289925266565118	0.3687710241311061	11	0	0.4158790170132325	0.0	11	0	inf	3.0455549439422223e-06
negative_only	TF	TF ChIP-seq	K562	NFIC	NFIC	ENCSR796ITY	ENCFF092TVM	/rhome/yzhan677/bigdata/ChIP-seq_K562/NFIC/NFIC_K562_ENCSR796ITY_ENCFF092TVM_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	389	1073	14.706994328922496	18.703154959037825	581	1943	0.7494960110514036	6.071514493912106e-06	155	180	5.8601134215500945	3.1375283249084887	192	189	1.921764837126283	9.427252796262174e-09
negative_only	TF	TF ChIP-seq	K562	NR2F2	NR2F2	ENCSR000BRS	ENCFF118HUH	/rhome/yzhan677/bigdata/ChIP-seq_K562/NR2F2/NR2F2_K562_ENCSR000BRS_ENCFF118HUH_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	268	528	10.132325141776938	9.203416419731566	345	838	1.1123105263828865	0.18587216039603843	109	80	4.120982986767486	1.3944570332926616	121	83	3.039299093059937	7.762030830093327e-14
negative_only	TF	TF ChIP-seq	K562	PATZ1	PATZ1	ENCSR549PVK	ENCFF743JJF	/rhome/yzhan677/bigdata/ChIP-seq_K562/PATZ1/PATZ1_K562_ENCSR549PVK_ENCFF743JJF_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	33	87	1.2476370510396975	1.5164720237057696	37	96	0.8204837091408353	0.3738003250384437	12	12	0.4536862003780718	0.20916855499389925	14	13	2.1743258640334218	0.07541737827870001
